"testId","testDate","age","personality","testScore","satisfactionScore"
5280,2024-05-31,26,"Introvert",75.3,7.8
5281,2024-05-31,32,"Extrovert",76.1,10
5282,2024-05-31,58,"Extrovert",88.3,10
5283,2024-05-31,49,"Extrovert",75.5,10
5284,2024-05-31,38,"Extrovert",55.6,9.6
5285,2024-05-31,35,"Introvert",84.8,9.1
5286,2024-05-31,37,"Introvert",57.2,7.7
5287,2024-05-31,56,"Introvert",79.1,7.3
5288,2024-05-31,48,"Introvert",93.3,8.1
5289,2024-05-31,19,"Extrovert",90.9,10
5290,2024-05-31,19,"Introvert",79.3,8
5291,2024-06-01,21,"Introvert",48.8,8.1
5292,2024-06-01,27,"Introvert",70.1,7.9
5293,2024-06-01,28,"Extrovert",45.7,9.9
5294,2024-06-01,54,"Introvert",62.4,7.2
5295,2024-06-01,32,"Extrovert",74.2,9.7
5296,2024-06-01,16,"Introvert",75.2,7.6
5297,2024-06-01,32,"Introvert",53.5,8.9
5298,2024-06-01,40,"Introvert",79.7,7.2
5299,2024-06-01,35,"Extrovert",100,10
5300,2024-06-01,35,"Introvert",70.9,8.3
5301,2024-06-01,50,"Introvert",65.1,8.1
5302,2024-06-01,39,"Extrovert",58.9,8.9
5303,2024-06-01,31,"Introvert",68.6,7.5
5304,2024-06-01,23,"Introvert",85.1,8.1
5305,2024-06-01,30,"Introvert",61.9,8.2
5306,2024-06-01,43,"Introvert",72.5,8.6
5307,2024-06-01,22,"Extrovert",66.9,9.8
5308,2024-06-01,53,"Extrovert",65.1,10
5309,2024-06-01,33,"Extrovert",81.8,10
5310,2024-06-01,44,"Extrovert",82,9.9
5311,2024-06-01,43,"Extrovert",77.1,10
5312,2024-06-01,30,"Introvert",78.9,8.6
5313,2024-06-01,42,"Extrovert",57.6,9.9
5314,2024-06-01,22,"Introvert",64.8,7.8
5315,2024-06-01,59,"Extrovert",82.3,9.7
5316,2024-06-01,46,"Extrovert",78.9,10
5317,2024-06-01,40,"Extrovert",52.1,10
5318,2024-06-01,44,"Introvert",92.2,8.3
5319,2024-06-01,31,"Introvert",77,7.4
5320,2024-06-01,59,"Extrovert",71.9,10
5321,2024-06-01,39,"Introvert",76.1,8.6
5322,2024-06-01,24,"Extrovert",74.6,10
5323,2024-06-01,41,"Introvert",77.3,8.4
5324,2024-06-01,36,"Extrovert",68,9.9
5325,2024-06-01,35,"Extrovert",75.2,9.8
5326,2024-06-02,31,"Introvert",58.1,7.8
5327,2024-06-02,23,"Introvert",70.4,9.7
5328,2024-06-02,27,"Introvert",78.6,9.1
5329,2024-06-02,52,"Introvert",91.2,9
5330,2024-06-02,18,"Introvert",77,8.4
5331,2024-06-02,37,"Introvert",68.4,9.2
5332,2024-06-02,49,"Extrovert",79.6,10
5333,2024-06-02,49,"Introvert",78.5,9.9
5334,2024-06-02,43,"Introvert",76.3,8
5335,2024-06-02,33,"Introvert",92,8.9
5336,2024-06-02,56,"Introvert",74.4,9.1
5337,2024-06-02,20,"Introvert",57.5,8.8
5338,2024-06-02,35,"Introvert",82.7,8.7
5339,2024-06-02,28,"Extrovert",53.3,9.8
5340,2024-06-02,36,"Introvert",65.9,7.9
5341,2024-06-02,52,"Extrovert",91.2,10
5342,2024-06-02,56,"Extrovert",89.6,9.6
5343,2024-06-02,39,"Extrovert",66.7,9.9
5344,2024-06-02,35,"Extrovert",69.6,9.3
5345,2024-06-02,51,"Introvert",85.1,9.1
5346,2024-06-02,26,"Extrovert",86.1,10
5347,2024-06-02,40,"Introvert",99,9.2
5348,2024-06-02,34,"Introvert",82.5,8.3
5349,2024-06-02,59,"Introvert",86.7,9
5350,2024-06-02,54,"Extrovert",64.9,8.9
5351,2024-06-02,54,"Extrovert",54.6,10
5352,2024-06-02,23,"Introvert",62.1,7.6
5353,2024-06-02,42,"Introvert",62.5,8.7
5354,2024-06-02,53,"Introvert",68.1,8.2
5355,2024-06-02,50,"Introvert",76.8,8.9
5356,2024-06-02,37,"Introvert",70.9,8.2
5357,2024-06-02,30,"Introvert",72.9,8.2
5358,2024-06-03,47,"Introvert",84.2,8.7
5359,2024-06-03,36,"Extrovert",65.7,8.6
5360,2024-06-03,27,"Introvert",90.3,9.2
5361,2024-06-03,53,"Introvert",63.4,9.4
5362,2024-06-03,33,"Extrovert",72.4,10
5363,2024-06-03,23,"Introvert",72.8,9.7
5364,2024-06-03,59,"Extrovert",72,9.2
5365,2024-06-03,22,"Introvert",71.7,9.7
5366,2024-06-03,47,"Extrovert",49.4,9.3
5367,2024-06-03,27,"Extrovert",83,9.1
5368,2024-06-03,42,"Extrovert",63.1,9.4
5369,2024-06-03,16,"Introvert",63.9,8.9
5370,2024-06-03,37,"Introvert",62.6,9.6
5371,2024-06-03,48,"Extrovert",50.6,9
5372,2024-06-03,57,"Introvert",51.7,8.8
5373,2024-06-03,23,"Introvert",93.1,9.6
5374,2024-06-03,27,"Introvert",70,8.6
5375,2024-06-03,31,"Extrovert",78.7,9.6
5376,2024-06-03,60,"Introvert",68.5,9.1
5377,2024-06-03,37,"Introvert",86.7,9.1
5378,2024-06-03,54,"Extrovert",70.3,9.1
5379,2024-06-03,42,"Introvert",68.4,9.2
5380,2024-06-03,48,"Extrovert",61.6,9.6
5381,2024-06-03,28,"Introvert",69,8.5
5382,2024-06-03,38,"Extrovert",77.2,9.2
5383,2024-06-03,38,"Extrovert",77.4,9.4
5384,2024-06-03,20,"Extrovert",75.9,9.7
5385,2024-06-04,25,"Extrovert",60.1,8.8
5386,2024-06-04,50,"Introvert",92.4,9.5
5387,2024-06-04,58,"Introvert",90.7,9.9
5388,2024-06-04,54,"Extrovert",76.8,9
5389,2024-06-04,39,"Extrovert",69,9
5390,2024-06-04,19,"Introvert",61.5,8.2
5391,2024-06-04,29,"Introvert",51,8.2
5392,2024-06-04,54,"Introvert",60,9.7
5393,2024-06-04,52,"Extrovert",76.5,9.7
5394,2024-06-04,60,"Extrovert",77.8,9.4
5395,2024-06-04,28,"Introvert",68.8,9
5396,2024-06-04,46,"Extrovert",70.8,8.8
5397,2024-06-04,40,"Introvert",75.4,9.6
5398,2024-06-04,24,"Introvert",75,9.5
5399,2024-06-04,47,"Extrovert",76.7,9.2
5400,2024-06-04,37,"Extrovert",79,9.8
5401,2024-06-04,17,"Extrovert",68.8,9.7
5402,2024-06-04,37,"Introvert",68.7,10
5403,2024-06-04,27,"Extrovert",28.4,9.2
5404,2024-06-04,48,"Introvert",87.2,9.8
5405,2024-06-04,49,"Introvert",77,8.4
5406,2024-06-04,45,"Introvert",70.5,10
5407,2024-06-04,25,"Introvert",56.3,10
5408,2024-06-04,50,"Extrovert",93.3,8.9
5409,2024-06-04,52,"Introvert",93.2,10
5410,2024-06-04,33,"Extrovert",63.7,8.7
5411,2024-06-05,58,"Extrovert",86.3,8.7
5412,2024-06-05,55,"Introvert",91.5,9.8
5413,2024-06-05,38,"Extrovert",53.7,7.2
5414,2024-06-05,22,"Extrovert",50.8,6.9
5415,2024-06-05,57,"Extrovert",81.1,9.2
5416,2024-06-05,27,"Introvert",55.8,8.9
5417,2024-06-05,24,"Introvert",72.7,10
5418,2024-06-05,42,"Introvert",53.5,9.8
5419,2024-06-05,18,"Extrovert",49.4,7.3
5420,2024-06-05,23,"Extrovert",92.3,8
5421,2024-06-05,43,"Introvert",64.3,9.9
5422,2024-06-05,32,"Extrovert",80.5,7.8
5423,2024-06-05,52,"Introvert",76.2,10
5424,2024-06-05,54,"Introvert",62.3,10
5425,2024-06-05,21,"Extrovert",58.6,8.6
5426,2024-06-05,59,"Extrovert",70.5,7.3
5427,2024-06-05,47,"Extrovert",86.9,8.3
5428,2024-06-05,26,"Introvert",78.9,9.9
5429,2024-06-05,21,"Introvert",69.9,9.8
5430,2024-06-05,49,"Introvert",75.4,9.9
5431,2024-06-06,31,"Introvert",86.1,8.6
5432,2024-06-06,20,"Introvert",75.8,8
5433,2024-06-06,37,"Extrovert",51.1,9.3
5434,2024-06-06,26,"Extrovert",60.7,8.7
5435,2024-06-06,44,"Introvert",54.9,6.9
5436,2024-06-06,49,"Introvert",84.4,8.2
5437,2024-06-06,32,"Extrovert",77.7,9.9
5438,2024-06-06,23,"Extrovert",58.2,9.5
5439,2024-06-06,51,"Extrovert",65.8,9.8
5440,2024-06-06,51,"Introvert",61.3,8.1
5441,2024-06-06,20,"Introvert",56.4,7.9
5442,2024-06-06,56,"Introvert",74.4,8.1
5443,2024-06-06,50,"Extrovert",60.8,10
5444,2024-06-06,44,"Extrovert",99.9,10
5445,2024-06-06,20,"Introvert",81.2,7.4
5446,2024-06-06,37,"Introvert",70.7,7.3
5447,2024-06-06,60,"Extrovert",89.6,10
5448,2024-06-06,23,"Introvert",78.9,7.8
5449,2024-06-06,24,"Extrovert",79.5,10
5450,2024-06-06,20,"Extrovert",74.5,9.9
5451,2024-06-06,27,"Introvert",70.6,7
5452,2024-06-06,45,"Introvert",68.1,7.8
5453,2024-06-06,40,"Introvert",84.3,8.4
5454,2024-06-06,48,"Extrovert",86.2,10
5455,2024-06-06,42,"Introvert",78.4,7.6
5456,2024-06-06,21,"Introvert",70,7.5
5457,2024-06-06,38,"Introvert",73.1,7.4
5458,2024-06-06,18,"Extrovert",84.4,9.4
5459,2024-06-06,22,"Extrovert",54.9,9.5
5460,2024-06-06,36,"Extrovert",80.3,10
5461,2024-06-06,25,"Extrovert",79,10
5462,2024-06-06,26,"Introvert",71,7.7
5463,2024-06-06,50,"Extrovert",50.6,9.4
5464,2024-06-06,22,"Extrovert",100,10
5465,2024-06-06,55,"Introvert",72,7
5466,2024-06-06,60,"Extrovert",71.1,9.7
5467,2024-06-06,59,"Extrovert",66.3,9.9
5468,2024-06-06,32,"Introvert",53.2,6.7
5469,2024-06-07,24,"Introvert",65.2,9.3
5470,2024-06-07,45,"Extrovert",55.5,8.7
5471,2024-06-07,31,"Extrovert",52.8,8.3
5472,2024-06-07,25,"Extrovert",56.5,8.6
5473,2024-06-07,42,"Extrovert",66.1,8.9
5474,2024-06-07,43,"Extrovert",65.6,9.5
5475,2024-06-07,49,"Extrovert",82.3,8.9
5476,2024-06-07,16,"Extrovert",83.4,8.5
5477,2024-06-07,49,"Introvert",71.6,9.2
5478,2024-06-07,19,"Introvert",80.3,9.8
5479,2024-06-07,29,"Extrovert",73.9,8.4
5480,2024-06-07,24,"Introvert",92.3,10
5481,2024-06-07,36,"Introvert",84.2,8.7
5482,2024-06-07,23,"Introvert",66,9.4
5483,2024-06-07,29,"Introvert",88.3,9.3
5484,2024-06-07,28,"Introvert",69.4,9.1
5485,2024-06-07,37,"Extrovert",64.5,8.9
5486,2024-06-07,19,"Introvert",55.3,9.2
5487,2024-06-07,42,"Extrovert",97.3,8.8
5488,2024-06-07,59,"Introvert",88.1,10
5489,2024-06-07,25,"Introvert",53,9.6
5490,2024-06-07,60,"Introvert",62.6,9.3
5491,2024-06-07,31,"Extrovert",71.8,9.1
5492,2024-06-07,18,"Introvert",62.9,9.6
5493,2024-06-08,27,"Extrovert",67.8,10
5494,2024-06-08,29,"Introvert",71.4,8.6
5495,2024-06-08,19,"Extrovert",67.7,10
5496,2024-06-08,37,"Extrovert",96,10
5497,2024-06-08,29,"Introvert",79.2,8.4
5498,2024-06-08,33,"Introvert",60.9,7.1
5499,2024-06-08,50,"Introvert",84.4,8.6
5500,2024-06-08,57,"Introvert",75.2,9.2
5501,2024-06-08,28,"Introvert",67.8,8.3
5502,2024-06-08,36,"Extrovert",66.1,9.2
5503,2024-06-08,42,"Introvert",75.6,8.2
5504,2024-06-08,40,"Extrovert",88.6,9.8
5505,2024-06-08,48,"Introvert",71,7.6
5506,2024-06-08,32,"Introvert",64,8.3
5507,2024-06-08,53,"Introvert",82.7,8.2
5508,2024-06-08,23,"Extrovert",73.2,9.3
5509,2024-06-08,30,"Introvert",63.3,8.5
5510,2024-06-08,20,"Introvert",35.3,7.4
5511,2024-06-08,29,"Introvert",86.5,9.3
5512,2024-06-08,27,"Extrovert",69.4,9.8
5513,2024-06-08,55,"Introvert",57.4,8
5514,2024-06-08,32,"Introvert",79.3,8.2
5515,2024-06-08,44,"Introvert",70.7,8.4
5516,2024-06-08,56,"Introvert",68.9,8.2
5517,2024-06-08,58,"Introvert",63.2,7.7
5518,2024-06-08,17,"Introvert",65,8.7
5519,2024-06-08,22,"Introvert",57,8.5
5520,2024-06-08,55,"Extrovert",72.1,10
5521,2024-06-08,49,"Introvert",54.8,7.1
5522,2024-06-08,18,"Extrovert",63.1,10
5523,2024-06-08,42,"Introvert",58.1,7.9
5524,2024-06-08,56,"Extrovert",86.2,9.9
5525,2024-06-08,44,"Introvert",61.4,8.5
5526,2024-06-08,42,"Extrovert",73.7,10
5527,2024-06-09,43,"Extrovert",58.6,9.6
5528,2024-06-09,38,"Introvert",71.8,8.3
5529,2024-06-09,36,"Extrovert",90,9.9
5530,2024-06-09,23,"Introvert",91.3,9.1
5531,2024-06-09,31,"Extrovert",80.2,9.3
5532,2024-06-09,32,"Introvert",70.8,8.5
5533,2024-06-09,19,"Introvert",60,8.7
5534,2024-06-09,60,"Introvert",84,9.4
5535,2024-06-09,59,"Introvert",63.6,8.6
5536,2024-06-09,51,"Introvert",56.3,8.2
5537,2024-06-09,60,"Introvert",79.3,8.7
5538,2024-06-09,24,"Introvert",81.4,8.9
5539,2024-06-09,25,"Introvert",65.5,9
5540,2024-06-09,57,"Extrovert",95.2,10
5541,2024-06-09,42,"Introvert",73.4,9
5542,2024-06-09,32,"Introvert",60.9,8.6
5543,2024-06-09,53,"Introvert",62.7,9
5544,2024-06-09,46,"Extrovert",100,10
5545,2024-06-09,16,"Introvert",54,7.7
5546,2024-06-09,34,"Introvert",69.4,8
5547,2024-06-09,31,"Extrovert",95.9,10
5548,2024-06-09,33,"Extrovert",75.2,10
5549,2024-06-09,59,"Introvert",58.7,8.6
5550,2024-06-09,25,"Extrovert",96.4,9.4
5551,2024-06-09,27,"Introvert",78.9,9.6
5552,2024-06-09,54,"Introvert",63.7,8.3
5553,2024-06-09,39,"Extrovert",55.7,9.3
5554,2024-06-09,44,"Introvert",72.6,9.4
5555,2024-06-09,32,"Introvert",58.4,9.4
5556,2024-06-09,38,"Introvert",73.3,9.1
5557,2024-06-09,54,"Introvert",54.8,8.5
5558,2024-06-10,53,"Extrovert",79.6,9.8
5559,2024-06-10,24,"Introvert",67.3,7.1
5560,2024-06-10,20,"Extrovert",76.3,10
5561,2024-06-10,40,"Extrovert",92.3,9.8
5562,2024-06-10,41,"Introvert",67.4,6.8
5563,2024-06-10,44,"Introvert",74.7,6.5
5564,2024-06-10,51,"Introvert",64.6,7
5565,2024-06-10,20,"Extrovert",79.3,10
5566,2024-06-10,60,"Extrovert",76.6,10
5567,2024-06-10,45,"Introvert",58.4,6.3
5568,2024-06-10,18,"Extrovert",86.5,10
5569,2024-06-10,40,"Extrovert",53.8,10
5570,2024-06-10,33,"Extrovert",80.5,10
5571,2024-06-10,49,"Introvert",81.1,7.1
5572,2024-06-10,55,"Extrovert",62.4,9.3
5573,2024-06-10,20,"Introvert",81,6.8
5574,2024-06-10,20,"Extrovert",78.5,10
5575,2024-06-10,35,"Introvert",43.8,5.3
5576,2024-06-10,50,"Extrovert",50.8,10
5577,2024-06-10,25,"Introvert",65.8,7.3
5578,2024-06-10,53,"Extrovert",62.2,10
5579,2024-06-10,19,"Introvert",85.2,7
5580,2024-06-10,26,"Introvert",78,6.6
5581,2024-06-10,24,"Introvert",74,6.2
5582,2024-06-10,54,"Extrovert",61.5,10
5583,2024-06-10,19,"Introvert",97.5,6.5
5584,2024-06-10,23,"Introvert",61.9,6.2
5585,2024-06-10,52,"Extrovert",83,10
5586,2024-06-10,54,"Introvert",77.6,7.4
5587,2024-06-10,18,"Extrovert",76.2,10
5588,2024-06-10,30,"Introvert",68.3,6.6
5589,2024-06-10,42,"Introvert",71.4,7.9
5590,2024-06-10,40,"Extrovert",70.9,9.8
5591,2024-06-10,23,"Introvert",48,6.4
5592,2024-06-10,49,"Introvert",48.3,6.2
5593,2024-06-10,19,"Introvert",69.8,7
5594,2024-06-10,60,"Extrovert",51.4,9.6
5595,2024-06-10,30,"Introvert",87.3,6.4
5596,2024-06-10,45,"Extrovert",78.7,10
5597,2024-06-10,45,"Extrovert",70,10
5598,2024-06-10,49,"Introvert",47.3,7
5599,2024-06-11,20,"Introvert",54,8.4
5600,2024-06-11,21,"Introvert",59.2,9
5601,2024-06-11,28,"Introvert",58.4,9.3
5602,2024-06-11,37,"Introvert",72.6,10
5603,2024-06-11,37,"Extrovert",71.7,8.4
5604,2024-06-11,42,"Extrovert",82.1,8.7
5605,2024-06-11,53,"Extrovert",72.3,9.3
5606,2024-06-11,38,"Introvert",66,9.8
5607,2024-06-11,26,"Extrovert",83.4,9.3
5608,2024-06-11,44,"Introvert",65.1,9.9
5609,2024-06-11,37,"Introvert",76.3,10
5610,2024-06-11,59,"Extrovert",78.4,8.3
5611,2024-06-11,51,"Extrovert",78.8,9.7
5612,2024-06-11,38,"Introvert",83.6,10
5613,2024-06-11,50,"Extrovert",59.1,7.6
5614,2024-06-11,36,"Extrovert",75.8,9.2
5615,2024-06-11,57,"Extrovert",72,9
5616,2024-06-11,21,"Extrovert",74.4,8
5617,2024-06-11,44,"Introvert",68.5,9.3
5618,2024-06-11,35,"Introvert",64.2,9.5
5619,2024-06-11,19,"Extrovert",100,9
5620,2024-06-11,52,"Introvert",50.8,8.9
5621,2024-06-11,57,"Introvert",86.9,10
5622,2024-06-11,17,"Introvert",76.2,9.6
5623,2024-06-12,31,"Extrovert",52.5,9.4
5624,2024-06-12,27,"Extrovert",62.9,9.4
5625,2024-06-12,48,"Introvert",96.1,9.4
5626,2024-06-12,60,"Extrovert",53.8,8.5
5627,2024-06-12,43,"Introvert",73.9,8.7
5628,2024-06-12,35,"Introvert",95,9.8
5629,2024-06-12,29,"Extrovert",51,8.9
5630,2024-06-12,26,"Introvert",79.7,9.7
5631,2024-06-12,20,"Introvert",67.4,9.2
5632,2024-06-12,49,"Introvert",66.6,8.6
5633,2024-06-12,31,"Introvert",54,8.4
5634,2024-06-12,40,"Extrovert",45.4,9.1
5635,2024-06-12,24,"Introvert",55.1,8
5636,2024-06-12,19,"Extrovert",72,10
5637,2024-06-12,28,"Extrovert",71.1,9.5
5638,2024-06-12,40,"Introvert",50.6,9.1
5639,2024-06-12,38,"Extrovert",64.9,10
5640,2024-06-12,25,"Introvert",72.1,8.9
5641,2024-06-12,22,"Introvert",77.3,8.5
5642,2024-06-12,25,"Extrovert",60.8,9.2
5643,2024-06-12,54,"Introvert",57.5,9.2
5644,2024-06-12,54,"Extrovert",63.5,10
5645,2024-06-12,23,"Introvert",46.9,8.6
5646,2024-06-12,58,"Introvert",75,9.4
5647,2024-06-12,31,"Introvert",78.7,9.8
5648,2024-06-12,29,"Introvert",63.7,8.6
5649,2024-06-12,34,"Extrovert",61.4,8.7
5650,2024-06-12,18,"Introvert",74.1,9
5651,2024-06-12,44,"Introvert",64.5,8.8
5652,2024-06-13,19,"Introvert",81.8,8.2
5653,2024-06-13,41,"Introvert",84.9,9
5654,2024-06-13,24,"Extrovert",61.9,10
5655,2024-06-13,50,"Introvert",73.6,8.5
5656,2024-06-13,36,"Extrovert",73.2,10
5657,2024-06-13,30,"Extrovert",63.7,9.1
5658,2024-06-13,48,"Extrovert",68,10
5659,2024-06-13,44,"Introvert",53.3,7.3
5660,2024-06-13,60,"Introvert",73.1,8.7
5661,2024-06-13,50,"Introvert",78.6,8.4
5662,2024-06-13,16,"Extrovert",66.5,10
5663,2024-06-13,59,"Extrovert",81.7,9.4
5664,2024-06-13,54,"Introvert",70.2,8.5
5665,2024-06-13,35,"Introvert",85.2,7.4
5666,2024-06-13,41,"Introvert",67.5,7.6
5667,2024-06-13,40,"Introvert",88.8,9
5668,2024-06-13,43,"Introvert",68.8,7.3
5669,2024-06-13,54,"Introvert",59.1,7.9
5670,2024-06-13,25,"Extrovert",80.6,9.7
5671,2024-06-13,34,"Introvert",88,8.1
5672,2024-06-13,17,"Introvert",72.5,7.6
5673,2024-06-13,45,"Introvert",57.8,7.6
5674,2024-06-13,48,"Introvert",68.9,7.7
5675,2024-06-13,20,"Introvert",61.4,7.6
5676,2024-06-13,38,"Introvert",58.3,8.2
5677,2024-06-13,19,"Introvert",66.8,8.7
5678,2024-06-13,25,"Introvert",64.2,7.7
5679,2024-06-13,47,"Introvert",60.8,7.1
5680,2024-06-13,23,"Extrovert",74.4,9.9
5681,2024-06-13,52,"Introvert",61.4,7.1
5682,2024-06-13,18,"Introvert",77.9,8.6
5683,2024-06-13,29,"Extrovert",64.3,9.8
5684,2024-06-13,31,"Extrovert",74.3,10
5685,2024-06-13,30,"Introvert",75.3,8.1
5686,2024-06-13,57,"Introvert",84.4,8.1
5687,2024-06-13,48,"Extrovert",79.1,9.7
5688,2024-06-14,37,"Extrovert",57.6,9.5
5689,2024-06-14,52,"Introvert",95,9.7
5690,2024-06-14,51,"Introvert",74.4,8.7
5691,2024-06-14,32,"Extrovert",73.8,9.2
5692,2024-06-14,24,"Extrovert",64.2,10
5693,2024-06-14,16,"Introvert",56.4,8.8
5694,2024-06-14,16,"Introvert",64.1,9
5695,2024-06-14,42,"Extrovert",77.8,9.5
5696,2024-06-14,47,"Extrovert",56.9,8.8
5697,2024-06-14,51,"Introvert",62.3,8.4
5698,2024-06-14,55,"Extrovert",70.1,9.8
5699,2024-06-14,46,"Extrovert",72,9.6
5700,2024-06-14,45,"Introvert",78,8.9
5701,2024-06-14,20,"Introvert",64.4,8.5
5702,2024-06-14,54,"Introvert",80.2,9
5703,2024-06-14,19,"Introvert",50.2,9
5704,2024-06-14,55,"Extrovert",65.2,9.5
5705,2024-06-14,33,"Introvert",72,9
5706,2024-06-14,55,"Introvert",71.9,9.1
5707,2024-06-14,42,"Extrovert",79.1,9.2
5708,2024-06-14,25,"Extrovert",80.8,10
5709,2024-06-14,32,"Introvert",65.7,8.5
5710,2024-06-14,28,"Introvert",57.4,8.7
5711,2024-06-14,32,"Introvert",86.3,9.3
5712,2024-06-14,60,"Extrovert",59.1,9.8
5713,2024-06-14,29,"Extrovert",61.3,8.9
5714,2024-06-14,56,"Extrovert",86.9,10
5715,2024-06-14,36,"Extrovert",68.1,9.4
5716,2024-06-14,50,"Introvert",67.2,9.1
5717,2024-06-14,46,"Introvert",83.8,9.1
5718,2024-06-14,55,"Introvert",70.4,9.2
5719,2024-06-15,53,"Extrovert",67.9,9.9
5720,2024-06-15,24,"Extrovert",95.2,9.6
5721,2024-06-15,25,"Extrovert",59.3,9.9
5722,2024-06-15,16,"Extrovert",63.1,10
5723,2024-06-15,43,"Introvert",54.1,8
5724,2024-06-15,42,"Extrovert",90.3,10
5725,2024-06-15,56,"Introvert",65.4,7.7
5726,2024-06-15,25,"Extrovert",68.8,9.4
5727,2024-06-15,26,"Introvert",62,7.9
5728,2024-06-15,60,"Introvert",60.2,9.6
5729,2024-06-15,54,"Introvert",77.8,8.7
5730,2024-06-15,36,"Introvert",85.1,8.1
5731,2024-06-15,30,"Extrovert",89.2,10
5732,2024-06-15,36,"Introvert",73.9,8.3
5733,2024-06-15,36,"Introvert",76.9,7.9
5734,2024-06-15,30,"Introvert",43.1,8.5
5735,2024-06-15,59,"Extrovert",50.6,9.7
5736,2024-06-15,35,"Introvert",66.2,8.7
5737,2024-06-15,48,"Extrovert",68.3,9.6
5738,2024-06-15,45,"Extrovert",50.6,8.1
5739,2024-06-15,53,"Extrovert",72.3,9.2
5740,2024-06-15,45,"Introvert",75.2,8.9
5741,2024-06-15,16,"Introvert",75.5,8.8
5742,2024-06-15,41,"Extrovert",57.2,10
5743,2024-06-15,50,"Extrovert",73.9,10
5744,2024-06-15,50,"Introvert",70.8,7.9
5745,2024-06-15,36,"Extrovert",66.1,9.6
5746,2024-06-15,49,"Introvert",97.2,8.7
5747,2024-06-15,16,"Introvert",43.2,8.1
5748,2024-06-15,51,"Introvert",76.2,8
5749,2024-06-15,44,"Extrovert",62.7,9.6
5750,2024-06-15,46,"Introvert",56.9,8.4
5751,2024-06-16,23,"Introvert",69.9,9.4
5752,2024-06-16,34,"Extrovert",70.4,8.5
5753,2024-06-16,19,"Introvert",72.8,9.2
5754,2024-06-16,40,"Introvert",61.9,9.6
5755,2024-06-16,20,"Introvert",61.3,8.2
5756,2024-06-16,57,"Extrovert",54.4,8.2
5757,2024-06-16,59,"Introvert",81.9,10
5758,2024-06-16,30,"Extrovert",63.7,8.5
5759,2024-06-16,20,"Extrovert",80,9.8
5760,2024-06-16,48,"Introvert",60.2,9.2
5761,2024-06-16,22,"Introvert",65.4,9.3
5762,2024-06-16,19,"Extrovert",66.4,8.9
5763,2024-06-16,22,"Introvert",63.4,9.1
5764,2024-06-16,18,"Introvert",66.6,9.3
5765,2024-06-16,32,"Introvert",65.4,9
5766,2024-06-16,20,"Introvert",75.3,8.7
5767,2024-06-16,25,"Introvert",73.8,9
5768,2024-06-16,30,"Introvert",68.9,9.4
5769,2024-06-16,20,"Extrovert",49.3,8.5
5770,2024-06-16,46,"Extrovert",66.8,8.7
5771,2024-06-16,36,"Extrovert",75.3,9.7
5772,2024-06-16,25,"Extrovert",76.2,9.7
5773,2024-06-16,27,"Extrovert",76.5,9.8
5774,2024-06-16,17,"Introvert",85.9,9.6
5775,2024-06-16,32,"Introvert",75.1,9.3
5776,2024-06-16,55,"Extrovert",72.8,9.3
5777,2024-06-16,33,"Introvert",76.2,8.7
5778,2024-06-16,52,"Extrovert",61.5,8.9
5779,2024-06-17,32,"Introvert",68.8,9.7
5780,2024-06-17,41,"Introvert",69.2,8.7
5781,2024-06-17,55,"Introvert",38.1,8
5782,2024-06-17,40,"Introvert",72,9.3
5783,2024-06-17,21,"Extrovert",100,10
5784,2024-06-17,32,"Introvert",50.7,8.9
5785,2024-06-17,17,"Introvert",63.4,9.5
5786,2024-06-17,31,"Introvert",78.9,9.9
5787,2024-06-17,57,"Extrovert",77,9.9
5788,2024-06-17,38,"Extrovert",85,10
5789,2024-06-17,52,"Introvert",71.3,9.1
5790,2024-06-17,42,"Introvert",79.5,9.4
5791,2024-06-17,55,"Introvert",69.2,9
5792,2024-06-17,24,"Introvert",61.7,8.8
5793,2024-06-17,29,"Extrovert",51.7,9.1
5794,2024-06-17,24,"Extrovert",67.2,9
5795,2024-06-17,23,"Introvert",85.4,9.4
5796,2024-06-17,59,"Introvert",76.6,8.7
5797,2024-06-17,24,"Extrovert",79.4,10
5798,2024-06-17,18,"Introvert",50.3,8.7
5799,2024-06-17,32,"Introvert",86.4,9
5800,2024-06-17,31,"Introvert",63.2,8.3
5801,2024-06-17,21,"Extrovert",73.5,10
5802,2024-06-17,44,"Introvert",64.7,8.8
5803,2024-06-17,39,"Extrovert",58.7,9.3
5804,2024-06-17,44,"Introvert",76,9.3
5805,2024-06-17,53,"Extrovert",54.3,9.5
5806,2024-06-17,37,"Introvert",71.8,8.6
5807,2024-06-17,57,"Extrovert",55.7,9.1
5808,2024-06-17,37,"Introvert",84.6,9.3
5809,2024-06-18,49,"Introvert",62.2,8.7
5810,2024-06-18,45,"Introvert",66.2,9.3
5811,2024-06-18,19,"Introvert",75.5,9.7
5812,2024-06-18,60,"Introvert",61.2,8
5813,2024-06-18,34,"Introvert",64,8.9
5814,2024-06-18,19,"Introvert",71.9,9.6
5815,2024-06-18,32,"Introvert",66.5,9.3
5816,2024-06-18,47,"Introvert",68.4,9.6
5817,2024-06-18,40,"Extrovert",75.2,8.4
5818,2024-06-18,52,"Extrovert",85.7,8.7
5819,2024-06-18,18,"Introvert",74.9,9.8
5820,2024-06-18,18,"Introvert",83.7,9.3
5821,2024-06-18,36,"Extrovert",58.2,8.8
5822,2024-06-18,23,"Introvert",62.5,9.8
